yr,sex,FirstForename,number,rank,position
1974,B,Josep-Ramon,1,472,  472=
1974,B,Joshua,1,472,  472=
1974,B,Joss,1,472,  472=
1974,B,Jreen,1,472,  472=
1974,B,Judd,1,472,  472=
1974,B,Julie,1,472,  472=
1974,B,Julyan,1,472,  472=
1974,B,Jusbunt,1,472,  472=
1974,B,Justine,1,472,  472=
1974,B,Ka,1,472,  472=
1974,B,Ka-Poon,1,472,  472=
1974,B,Kahl,1,472,  472=
1974,B,Kai,1,472,  472=
1974,B,Kaleem,1,472,  472=
1974,B,Kam,1,472,  472=
1974,B,Kameldeed,1,472,  472=
1974,B,Kamran,1,472,  472=
1974,B,Kari,1,472,  472=
1974,B,Kayhan,1,472,  472=
1974,B,Kearan,1,472,  472=
1974,B,Kee,1,472,  472=
1974,B,Keenan,1,472,  472=
1974,B,Keir,1,472,  472=
1974,B,Kelly,1,472,  472=
1974,B,Kelman,1,472,  472=
1974,B,Kenny,1,472,  472=
1974,B,Kenrick,1,472,  472=
1974,B,Kern,1,472,  472=
1974,B,Kevyn,1,472,  472=
1974,B,Khalid,1,472,  472=
1974,B,Ki,1,472,  472=
1974,B,Kia,1,472,  472=
1974,B,Kiain,1,472,  472=
1974,B,Kier,1,472,  472=
1974,B,Kieren,1,472,  472=
1974,B,King,1,472,  472=
1974,B,Kiran,1,472,  472=
1974,B,Knok,1,472,  472=
1974,B,Ko,1,472,  472=
1974,B,Konrad,1,472,  472=
1974,B,Koon,1,472,  472=
1974,B,Kristen,1,472,  472=
1974,B,Kristin,1,472,  472=
1974,B,Kristopher,1,472,  472=
1974,B,Kulbant,1,472,  472=
1974,B,Kuldeep,1,472,  472=
1974,B,Kuldip,1,472,  472=
1974,B,Kurt,1,472,  472=
1974,B,Kurt-Gordon,1,472,  472=
1974,B,Kwasi,1,472,  472=
1974,B,Kyles,1,472,  472=
1974,B,Laine,1,472,  472=
1974,B,Laura,1,472,  472=
1974,B,Lauren,1,472,  472=
1974,B,Laurent,1,472,  472=
1974,B,Lauri,1,472,  472=
1974,B,Laychlan,1,472,  472=
1974,B,Lea,1,472,  472=
1974,B,Lee-William,1,472,  472=
1974,B,Leevi,1,472,  472=
1974,B,Lelio,1,472,  472=
1974,B,Lenord,1,472,  472=
1974,B,Lesley,1,472,  472=
1974,B,Levi,1,472,  472=
1974,B,Liaqat,1,472,  472=
1974,B,Linn,1,472,  472=
1974,B,Linsay,1,472,  472=
1974,B,Lipton,1,472,  472=
1974,B,Lisle,1,472,  472=
1974,B,Lister,1,472,  472=
1974,B,Littlesky,1,472,  472=
1974,B,Loaie,1,472,  472=
1974,B,Logie,1,472,  472=
1974,B,Lorenzo,1,472,  472=
1974,B,Lorraine,1,472,  472=
1974,B,Loumont,1,472,  472=
1974,B,Luigi,1,472,  472=
1974,B,Luis,1,472,  472=
1974,B,Luiz,1,472,  472=
1974,B,Madunil,1,472,  472=
1974,B,Majad,1,472,  472=
1974,B,Maksymilian,1,472,  472=
1974,B,Malkeet,1,472,  472=
1974,B,Man,1,472,  472=
1974,B,Mandeep,1,472,  472=
1974,B,Manmath,1,472,  472=
1974,B,Mansel,1,472,  472=
1974,B,Mansoor,1,472,  472=
1974,B,Manuel,1,472,  472=
1974,B,Maqsood,1,472,  472=
1974,B,Marcello,1,472,  472=
1974,B,Marcos,1,472,  472=
1974,B,Marek,1,472,  472=
1974,B,Marin,1,472,  472=
1974,B,Marino,1,472,  472=
1974,B,Marjus,1,472,  472=
1974,B,Markos,1,472,  472=
1974,B,Marl,1,472,  472=
1974,B,Marvan,1,472,  472=
1974,B,Marvyn,1,472,  472=
1974,B,Mary,1,472,  472=
1974,B,Masood,1,472,  472=
1974,B,Matt,1,472,  472=
1974,B,Maurizio,1,472,  472=
1974,B,Mazhar,1,472,  472=
1974,B,Mcnamara,1,472,  472=
1974,B,Melville,1,472,  472=
1974,B,Melvin,1,472,  472=
1974,B,Methven,1,472,  472=
1974,B,Micah,1,472,  472=
1974,B,Michal,1,472,  472=
1974,B,Michele,1,472,  472=
1974,B,Michelle,1,472,  472=
1974,B,Miguel,1,472,  472=
1974,B,Miles,1,472,  472=
1974,B,Milo,1,472,  472=
1974,B,Mirza,1,472,  472=
1974,B,Mitchel,1,472,  472=
1974,B,Moazzam,1,472,  472=
1974,B,Modan,1,472,  472=
1974,B,Mohd,1,472,  472=
1974,B,Montgomery,1,472,  472=
1974,B,Morrison,1,472,  472=
1974,B,Moses,1,472,  472=
1974,B,Moufid,1,472,  472=
1974,B,Muctarr,1,472,  472=
1974,B,Mugahid,1,472,  472=
1974,B,Mukendi,1,472,  472=
1974,B,Mukesh,1,472,  472=
1974,B,Munnuwar,1,472,  472=
1974,B,Muro,1,472,  472=
1974,B,Mustapha,1,472,  472=
1974,B,Nabil,1,472,  472=
1974,B,Nadeem,1,472,  472=
1974,B,Naeeh,1,472,  472=
1974,B,Naeem,1,472,  472=
1974,B,Navin,1,472,  472=
1974,B,Naweed,1,472,  472=
1974,B,Nazar,1,472,  472=
1974,B,Neacal,1,472,  472=
1974,B,Neale,1,472,  472=
1974,B,Neel,1,472,  472=
1974,B,Neilson,1,472,  472=
1974,B,Nevil,1,472,  472=
1974,B,Nicola,1,472,  472=
1974,B,Nicolo,1,472,  472=
1974,B,Niel,1,472,  472=
1974,B,Nikolaos,1,472,  472=
1974,B,Ninian,1,472,  472=
1974,B,Nirmaljit,1,472,  472=
1974,B,Nishal,1,472,  472=
1974,B,Noah,1,472,  472=
1974,B,Noureddine,1,472,  472=
1974,B,Nwachukwu,1,472,  472=
1974,B,O'neill,1,472,  472=
1974,B,Obumneme,1,472,  472=
1974,B,Odaro,1,472,  472=
1974,B,Odin,1,472,  472=
1974,B,Ogilvy,1,472,  472=
1974,B,Olaf,1,472,  472=
1974,B,Olivier,1,472,  472=
1974,B,Omer,1,472,  472=
1974,B,Orest,1,472,  472=
1974,B,Orlando,1,472,  472=
1974,B,Ormond,1,472,  472=
1974,B,Orpheus,1,472,  472=
1974,B,Osman,1,472,  472=
1974,B,Otis-Chen,1,472,  472=
1974,B,Oyvind,1,472,  472=
1974,B,Pallab,1,472,  472=
1974,B,Pamela,1,472,  472=
1974,B,Parvez,1,472,  472=
1974,B,Pasquale,1,472,  472=
1974,B,Paulo,1,472,  472=
1974,B,Pegasus,1,472,  472=
1974,B,Petter,1,472,  472=
1974,B,Phil,1,472,  472=
1974,B,Pierce,1,472,  472=
1974,B,Piero,1,472,  472=
1974,B,Pierre,1,472,  472=
1974,B,Pietro,1,472,  472=
1974,B,Polo,1,472,  472=
1974,B,Pravin,1,472,  472=
1974,B,Quillan,1,472,  472=
1974,B,Quintin,1,472,  472=
1974,B,Rae,1,472,  472=
1974,B,Raeph,1,472,  472=
1974,B,Ragbir,1,472,  472=
1974,B,Rahul,1,472,  472=
1974,B,Rainer,1,472,  472=
1974,B,Rajesh,1,472,  472=
1974,B,Rajiv,1,472,  472=
1974,B,Ramesh,1,472,  472=
1974,B,Ramon,1,472,  472=
1974,B,Rana,1,472,  472=
1974,B,Randy,1,472,  472=
1974,B,Ranjit,1,472,  472=
1974,B,Rashid,1,472,  472=
1974,B,Rauri,1,472,  472=
1974,B,Raymund,1,472,  472=
1974,B,Reagan,1,472,  472=
1974,B,Reay,1,472,  472=
1974,B,Redmond,1,472,  472=
1974,B,Reece,1,472,  472=
1974,B,Reese,1,472,  472=
1974,B,Rene,1,472,  472=
1974,B,Rex,1,472,  472=
1974,B,Reynard,1,472,  472=
1974,B,Reza,1,472,  472=
1974,B,Rhoderick,1,472,  472=
1974,B,Rhys,1,472,  472=
1974,B,Rian,1,472,  472=
1974,B,Richie,1,472,  472=
1974,B,Ritchard,1,472,  472=
1974,B,Robb,1,472,  472=
1974,B,Robbi,1,472,  472=
1974,B,Robertjohn,1,472,  472=
1974,B,Rodden,1,472,  472=
1974,B,Rodrick,1,472,  472=
1974,B,Rohan,1,472,  472=
1974,B,Rohit,1,472,  472=
1974,B,Romolo,1,472,  472=
1974,B,Roope,1,472,  472=
1974,B,Rorie,1,472,  472=
1974,B,Rowalan,1,472,  472=
1974,B,Royston,1,472,  472=
1974,B,Ruairi,1,472,  472=
1974,B,Ruairidh,1,472,  472=
1974,B,Russ,1,472,  472=
1974,B,Russel,1,472,  472=
1974,B,Ryan-John,1,472,  472=
1974,B,Ryan-Lee,1,472,  472=
1974,B,Sacha,1,472,  472=
1974,B,Saddiq,1,472,  472=
1974,B,Sajid,1,472,  472=
1974,B,Saleem,1,472,  472=
1974,B,Samarendra,1,472,  472=
1974,B,Samir,1,472,  472=
1974,B,Sanders,1,472,  472=
1974,B,Sanjay,1,472,  472=
1974,B,Saqib,1,472,  472=
1974,B,Sarah,1,472,  472=
1974,B,Sarfraz,1,472,  472=
1974,B,Sargon,1,472,  472=
1974,B,Sarmed,1,472,  472=
1974,B,Sasid,1,472,  472=
1974,B,Saul,1,472,  472=
1974,B,Sccott,1,472,  472=
1974,B,Sebastian,1,472,  472=
1974,B,Sebastien,1,472,  472=
1974,B,Sergio,1,472,  472=
1974,B,Shabir,1,472,  472=
1974,B,Shadi,1,472,  472=
1974,B,Shafiq,1,472,  472=
1974,B,Shahad,1,472,  472=
1974,B,Shahed,1,472,  472=
1974,B,Shahied,1,472,  472=
1974,B,Shahriar,1,472,  472=
1974,B,Shakel,1,472,  472=
1974,B,Shamim,1,472,  472=
1974,B,Sharon,1,472,  472=
1974,B,Shawn,1,472,  472=
1974,B,Shazad,1,472,  472=
1974,B,Sheamus,1,472,  472=
1974,B,Shehzad,1,472,  472=
1974,B,Sheikh,1,472,  472=
1974,B,Sheldon,1,472,  472=
1974,B,Shibley,1,472,  472=
1974,B,Shirlaw,1,472,  472=
1974,B,Shuan,1,472,  472=
1974,B,Shuyeb,1,472,  472=
1974,B,Siddharta,1,472,  472=
1974,B,Siegfried,1,472,  472=
1974,B,Silas,1,472,  472=
1974,B,Silver,1,472,  472=
1974,B,Simpson,1,472,  472=
1974,B,Sing,1,472,  472=
1974,B,Sion,1,472,  472=
1974,B,Sleem,1,472,  472=
1974,B,Solomon,1,472,  472=
1974,B,Somhairle,1,472,  472=
1974,B,Soumit,1,472,  472=
1974,B,Stacey,1,472,  472=
1974,B,Stachick,1,472,  472=
1974,B,Stephane,1,472,  472=
1974,B,Stevan,1,472,  472=
1974,B,Stevenson,1,472,  472=
1974,B,Stevie,1,472,  472=
1974,B,Stuard,1,472,  472=
1974,B,Sufian,1,472,  472=
1974,B,Suhail,1,472,  472=
1974,B,Sun,1,472,  472=
1974,B,Sunil,1,472,  472=
1974,B,Suoud,1,472,  472=
1974,B,Sven,1,472,  472=
1974,B,Syed,1,472,  472=
1974,B,Tabussam,1,472,  472=
1974,B,Tad,1,472,  472=
1974,B,Tai,1,472,  472=
1974,B,Talal,1,472,  472=
1974,B,Tam,1,472,  472=
1974,B,Tamer,1,472,  472=
1974,B,Tanapant,1,472,  472=
1974,B,Tanvir,1,472,  472=
1974,B,Tarek,1,472,  472=
1974,B,Tariq,1,472,  472=
1974,B,Tarl,1,472,  472=
1974,B,Tarun,1,472,  472=
1974,B,Tegan,1,472,  472=
1974,B,Teginder,1,472,  472=
1974,B,Terrance,1,472,  472=
1974,B,Thabit,1,472,  472=
1974,B,Theo,1,472,  472=
1974,B,Thiseas,1,472,  472=
1974,B,Thor,1,472,  472=
1974,B,Thorfinn,1,472,  472=
1974,B,Tino,1,472,  472=
1974,B,Tjeerd,1,472,  472=
1974,B,Tolulope,1,472,  472=
1974,B,Toshi,1,472,  472=
1974,B,Tracey,1,472,  472=
1974,B,Trebor,1,472,  472=
1974,B,Trent,1,472,  472=
1974,B,Trygve,1,472,  472=
1974,B,Tulsa,1,472,  472=
1974,B,Tyrone,1,472,  472=
1974,B,Umar,1,472,  472=
1974,B,Valentine,1,472,  472=
1974,B,Vikash,1,472,  472=
1974,B,Vilyen,1,472,  472=
1974,B,Wael,1,472,  472=
1974,B,Waheedur,1,472,  472=
1974,B,Waleed,1,472,  472=
1974,B,Wam,1,472,  472=
1974,B,Wanachak,1,472,  472=
1974,B,Warner,1,472,  472=
1974,B,Warrick,1,472,  472=
1974,B,Wasim,1,472,  472=
1974,B,Webster,1,472,  472=
1974,B,Weir,1,472,  472=
1974,B,Welsh,1,472,  472=
1974,B,Weru,1,472,  472=
1974,B,Wesley,1,472,  472=
1974,B,Weston,1,472,  472=
1974,B,Wilbs,1,472,  472=
1974,B,Wilfred,1,472,  472=
1974,B,Willis,1,472,  472=
1974,B,Wing,1,472,  472=
1974,B,Winston,1,472,  472=
1974,B,Wlaoyslaw,1,472,  472=
1974,B,Woon,1,472,  472=
1974,B,Wun,1,472,  472=
1974,B,Xavier,1,472,  472=
1974,B,Yanik,1,472,  472=
1974,B,Yannis,1,472,  472=
1974,B,Yaser,1,472,  472=
1974,B,Yasir,1,472,  472=
1974,B,Yasser,1,472,  472=
1974,B,Yazan,1,472,  472=
1974,B,Yosof,1,472,  472=
1974,B,Younis,1,472,  472=
1974,B,Yuk,1,472,  472=
1974,B,Yun,1,472,  472=
1974,B,Zack,1,472,  472=
1974,B,Zadjil,1,472,  472=
1974,B,Zahid,1,472,  472=
1974,B,Zain,1,472,  472=
1974,B,Zakary,1,472,  472=
1974,B,Zander,1,472,  472=
1974,B,Zeeshan,1,472,  472=
1974,B,Zen,1,472,  472=
1974,B,Zeonard,1,472,  472=
1974,B,Zi,1,472,  472=
1974,B,Ziah,1,472,  472=
1974,B,Zowie,1,472,  472=
1974,G,Nicola,935,1,1
1974,G,Karen,825,2,2
1974,G,Fiona,793,3,3
1974,G,Susan,763,4,4
1974,G,Claire,727,5,5
1974,G,Sharon,720,6,6
1974,G,Angela,660,7,7
1974,G,Gillian,577,8,8
1974,G,Julie,576,9,9
1974,G,Michelle,531,10,10
1974,G,Jacqueline,505,11,11
1974,G,Amanda,502,12,12
1974,G,Tracy,498,13,13
1974,G,Louise,491,14,14
1974,G,Jennifer,470,15,15
1974,G,Alison,453,16,16
1974,G,Sarah,402,17,17
1974,G,Donna,398,18,18
1974,G,Caroline,396,19,19
1974,G,Elaine,390,20,20
1974,G,Lynn,376,21,21
1974,G,Margaret,375,22,22
1974,G,Elizabeth,346,23,23
1974,G,Lesley,341,24,24
1974,G,Deborah,340,25,25
1974,G,Pauline,338,26,26
1974,G,Lorraine,336,27,27
1974,G,Laura,335,28,28
1974,G,Lisa,334,29,   29=
1974,G,Tracey,334,29,   29=
1974,G,Carol,319,31,31
1974,G,Linda,316,32,32
1974,G,Lorna,314,33,33
1974,G,Catherine,298,34,34
1974,G,Wendy,290,35,35
1974,G,Lynne,284,36,   36=
1974,G,Yvonne,284,36,   36=
1974,G,Pamela,282,38,38
1974,G,Kirsty,281,39,39
1974,G,Jane,274,40,40
1974,G,Emma,264,41,41
1974,G,Joanne,262,42,42
1974,G,Heather,253,43,   43=
1974,G,Suzanne,253,43,   43=
1974,G,Anne,238,45,45
1974,G,Diane,229,46,46
1974,G,Helen,219,47,47
1974,G,Victoria,215,48,48
1974,G,Dawn,210,49,49
1974,G,Mary,200,50,   50=
1974,G,Samantha,200,50,   50=
1974,G,Marie,190,52,52
1974,G,Kerry,187,53,53
1974,G,Ann,180,54,54
1974,G,Hazel,178,55,55
1974,G,Christine,175,56,56
1974,G,Gail,169,57,57
1974,G,Andrea,158,58,58
1974,G,Clare,157,59,59
1974,G,Sandra,150,60,60
1974,G,Shona,148,61,61
1974,G,Kathleen,143,62,62
1974,G,Paula,137,63,63
1974,G,Shirley,135,64,64
1974,G,Denise,128,65,65
1974,G,Melanie,126,66,66
1974,G,Patricia,123,67,67
1974,G,Audrey,119,68,   68=
1974,G,Ruth,119,68,   68=
1974,G,Jill,114,70,70
1974,G,Lee,109,71,   71=
1974,G,Leigh,109,71,   71=
1974,G,Catriona,107,73,73
1974,G,Rachel,106,74,74
1974,G,Morag,102,75,75
1974,G,Kirsten,98,76,76
1974,G,Kirsteen,97,77,77
1974,G,Katrina,96,78,78
1974,G,Joanna,94,79,79
1974,G,Lynsey,92,80,80
1974,G,Cheryl,91,81,   81=
1974,G,Debbie,91,81,   81=
1974,G,Maureen,90,83,83
1974,G,Janet,88,84,84
1974,G,Aileen,87,85,   85=
1974,G,Arlene,87,85,   85=
1974,G,Zoe,87,85,   85=
1974,G,Lindsay,86,88,88
1974,G,Stephanie,84,89,89
1974,G,Judith,82,90,90
1974,G,Mandy,79,91,91
1974,G,Jillian,78,92,   92=
1974,G,Mhairi,78,92,   92=
1974,G,Barbara,75,94,   94=
1974,G,Carolyn,75,94,   94=
1974,G,Gayle,74,96,   96=
1974,G,Maria,74,96,   96=
1974,G,Valerie,74,96,   96=
1974,G,Christina,73,99,   99=
1974,G,Marion,73,99,   99=
1974,G,Frances,72,101,101
1974,G,Michele,67,102,102
1974,G,Lynda,66,103,103
1974,G,Eileen,65,104,  104=
1974,G,Janice,65,104,  104=
1974,G,Kathryn,61,106,  106=
1974,G,Kim,61,106,  106=
1974,G,Allison,60,108,  108=
1974,G,Julia,60,108,  108=
1974,G,Alexandra,59,110,  110=
1974,G,Mairi,59,110,  110=
1974,G,Irene,58,112,112
1974,G,Rhona,57,113,113
1974,G,Carole,55,114,  114=
1974,G,Katherine,55,114,  114=
1974,G,Kelly,54,116,  116=
1974,G,Nichola,54,116,  116=
1974,G,Anna,53,118,118
1974,G,Jean,52,119,  119=
1974,G,Lucy,52,119,  119=
1974,G,Rebecca,52,119,  119=
1974,G,Sally,52,119,  119=
1974,G,Teresa,52,119,  119=
1974,G,Adele,50,124,  124=
1974,G,Lindsey,50,124,  124=
1974,G,Natalie,50,124,  124=
1974,G,Sara,50,124,  124=
1974,G,Lyn,48,128,128
1974,G,Ashley,47,129,129
1974,G,Brenda,45,130,  130=
1974,G,Moira,45,130,  130=
1974,G,Rosemary,44,132,132
1974,G,Dianne,43,133,  133=
1974,G,Kay,43,133,  133=
1974,G,Eleanor,42,135,  135=
1974,G,June,42,135,  135=
1974,G,Geraldine,40,137,  137=
1974,G,Marianne,40,137,  137=
1974,G,Beverley,39,139,  139=
1974,G,Evelyn,39,139,  139=
1974,G,Leanne,38,141,141
1974,G,Kirstie,37,142,  142=
1974,G,Theresa,37,142,  142=
1974,G,Agnes,36,144,  144=
1974,G,Charlotte,36,144,  144=
1974,G,Joan,36,144,  144=
1974,G,Sheila,36,144,  144=
1974,G,Clair,34,148,  148=
1974,G,Hilary,34,148,  148=
1974,G,Jayne,34,148,  148=
1974,G,Sonia,34,148,  148=
1974,G,Vivienne,34,148,  148=
1974,G,Carla,33,153,  153=
1974,G,Ellen,33,153,  153=
1974,G,Emily,33,153,  153=
1974,G,Morven,33,153,  153=
1974,G,Debra,32,157,  157=
1974,G,Janette,32,157,  157=
1974,G,Gaynor,31,159,  159=
1974,G,Rachael,31,159,  159=
1974,G,Veronica,31,159,  159=
1974,G,Vicky,31,159,  159=
1974,G,Colette,30,163,  163=
1974,G,Lyndsay,30,163,  163=
1974,G,Maxine,30,163,  163=
1974,G,Nicole,30,163,  163=
1974,G,Sonya,30,163,  163=
1974,G,Susanne,30,163,  163=
1974,G,Alice,29,169,  169=
1974,G,Georgina,29,169,  169=
1974,G,Sheena,29,169,  169=
1974,G,Leona,28,172,  172=
1974,G,Tanya,28,172,  172=
1974,G,Annette,27,174,  174=
1974,G,Joyce,27,174,  174=
1974,G,Ailsa,26,176,  176=
1974,G,Avril,26,176,  176=
1974,G,Iona,26,176,  176=
1974,G,Isobel,26,176,  176=
1974,G,Josephine,26,176,  176=
1974,G,Kimberley,26,176,  176=
1974,G,Sylvia,26,176,  176=
1974,G,Lara,24,183,  183=
1974,G,Linzi,24,183,  183=
1974,G,Siobhan,24,183,  183=
1974,G,Vanessa,24,183,  183=
1974,G,Bernadette,23,187,  187=
1974,G,Natasha,23,187,  187=
1974,G,Monica,22,189,189
1974,G,Esther,21,190,  190=
1974,G,Hayley,21,190,  190=
1974,G,Isabella,21,190,  190=
1974,G,Rose,21,190,  190=
1974,G,Roslyn,21,190,  190=
1974,G,Tara,21,190,  190=
1974,G,Adrienne,20,196,  196=
1974,G,Carrie,20,196,  196=
1974,G,Isabel,20,196,  196=
1974,G,Jan,20,196,  196=
1974,G,Janine,20,196,  196=
1974,G,Justine,20,196,  196=
1974,G,Kirstin,20,196,  196=
1974,G,Norma,20,196,  196=
1974,G,Rona,20,196,  196=
1974,G,Shelley,20,196,  196=
1974,G,Anne-Marie,19,206,  206=
1974,G,Cara,19,206,  206=
1974,G,Eilidh,19,206,  206=
1974,G,Grace,19,206,  206=
1974,G,Gwen,19,206,  206=
1974,G,Isla,19,206,  206=
1974,G,Vikki,19,206,  206=
1974,G,Deirdre,18,213,  213=
1974,G,Elspeth,18,213,  213=
1974,G,Faye,18,213,  213=
1974,G,Joy,18,213,  213=
1974,G,Kara,18,213,  213=
1974,G,Louisa,18,213,  213=
1974,G,Naomi,18,213,  213=
1974,G,Rosalind,18,213,  213=
1974,G,Vicki,18,213,  213=
1974,G,Amy,17,222,  222=
1974,G,Hannah,17,222,  222=
1974,G,Heidi,17,222,  222=
1974,G,Leah,17,222,  222=
1974,G,Lee-Ann,17,222,  222=
1974,G,Lyndsey,17,222,  222=
1974,G,Rhonda,17,222,  222=
1974,G,Anita,16,229,  229=
1974,G,Annie,16,229,  229=
1974,G,April,16,229,  229=
1974,G,Charmaine,16,229,  229=
1974,G,Dorothy,16,229,  229=
1974,G,Lynsay,16,229,  229=
1974,G,Nadine,16,229,  229=
1974,G,Penny,16,229,  229=
1974,G,Sharron,16,229,  229=
1974,G,Stacey,16,229,  229=
1974,G,Charlene,15,239,  239=
1974,G,Collette,15,239,  239=
1974,G,Corinne,15,239,  239=
1974,G,Kate,15,239,  239=
1974,G,Katharine,15,239,  239=
1974,G,Kerri,15,239,  239=
1974,G,Kerrie,15,239,  239=
1974,G,Linsey,15,239,  239=
1974,G,Marjorie,15,239,  239=
1974,G,Melissa,15,239,  239=
1974,G,Helena,14,249,  249=
1974,G,Jeanette,14,249,  249=
1974,G,Marlene,14,249,  249=
1974,G,Miranda,14,249,  249=
1974,G,Roseann,14,249,  249=
1974,G,Alana,13,254,  254=
1974,G,Anthea,13,254,  254=
1974,G,Morna,13,254,  254=
1974,G,Andrina,12,257,  257=
1974,G,Carol-Ann,12,257,  257=
1974,G,Doreen,12,257,  257=
1974,G,Juliet,12,257,  257=
1974,G,Lauren,12,257,  257=
1974,G,Nina,12,257,  257=
1974,G,Nyree,12,257,  257=
1974,G,Sarah-Jane,12,257,  257=
1974,G,Sharlene,12,257,  257=
1974,G,Simone,12,257,  257=
1974,G,Beverly,11,267,  267=
1974,G,Cindy,11,267,  267=
1974,G,Diana,11,267,  267=
1974,G,Dionne,11,267,  267=
1974,G,Jacquelyn,11,267,  267=
1974,G,Jenny,11,267,  267=
1974,G,Johanne,11,267,  267=
1974,G,Margo,11,267,  267=
1974,G,Marina,11,267,  267=
1974,G,Nancy,11,267,  267=
1974,G,Trudy,11,267,  267=
1974,G,Vivien,11,267,  267=
1974,G,Wilma,11,267,  267=
1974,G,Abigail,10,280,  280=
1974,G,Alexis,10,280,  280=
1974,G,Alyson,10,280,  280=
1974,G,Angie,10,280,  280=
1974,G,Ann-Marie,10,280,  280=
1974,G,Annmarie,10,280,  280=
1974,G,Belinda,10,280,  280=
1974,G,Carolann,10,280,  280=
1974,G,Carolanne,10,280,  280=
1974,G,Eva,10,280,  280=
1974,G,Eve,10,280,  280=
1974,G,Glenda,10,280,  280=
1974,G,Johanna,10,280,  280=
1974,G,Karin,10,280,  280=
1974,G,Kellie,10,280,  280=
1974,G,Loraine,10,280,  280=
1974,G,Lynette,10,280,  280=
1974,G,Nadia,10,280,  280=
1974,G,Penelope,10,280,  280=
1974,G,Roberta,10,280,  280=
1974,G,Tina,10,280,  280=
1974,G,Gael,9,301,  301=
1974,G,Gina,9,301,  301=
1974,G,Ingrid,9,301,  301=
1974,G,Lea,9,301,  301=
1974,G,Marjory,9,301,  301=
1974,G,Miriam,9,301,  301=
1974,G,Philippa,9,301,  301=
1974,G,Senga,9,301,  301=
1974,G,Shonagh,9,301,  301=
1974,G,Sophie,9,301,  301=
1974,G,Catrina,8,311,  311=
1974,G,Claudine,8,311,  311=
1974,G,Constance,8,311,  311=
1974,G,Edith,8,311,  311=
1974,G,Erica,8,311,  311=
1974,G,Katriona,8,311,  311=
1974,G,Keli,8,311,  311=
1974,G,Keri,8,311,  311=
1974,G,Kristina,8,311,  311=
1974,G,Laurie,8,311,  311=
1974,G,Lucinda,8,311,  311=
1974,G,Mari,8,311,  311=
1974,G,Marlyn,8,311,  311=
1974,G,Olivia,8,311,  311=
1974,G,Paulene,8,311,  311=
1974,G,Selina,8,311,  311=
1974,G,Seonaid,8,311,  311=
1974,G,Vivian,8,311,  311=
1974,G,Williamina,8,311,  311=
1974,G,Alexandria,7,330,  330=
1974,G,Angeline,7,330,  330=
1974,G,Antonia,7,330,  330=
1974,G,Bridget,7,330,  330=
1974,G,Candice,7,330,  330=
1974,G,Carolyne,7,330,  330=
1974,G,Cherie,7,330,  330=
1974,G,Colleen,7,330,  330=
1974,G,Connie,7,330,  330=
1974,G,Daniella,7,330,  330=
1974,G,Francesca,7,330,  330=
1974,G,Gwendoline,7,330,  330=
1974,G,Jessie,7,330,  330=
1974,G,Jocelyn,7,330,  330=
1974,G,Judy,7,330,  330=
1974,G,Karina,7,330,  330=
1974,G,Kaye,7,330,  330=
1974,G,Kimberly,7,330,  330=
1974,G,Lee-Anne,7,330,  330=
1974,G,Lillian,7,330,  330=
1974,G,Marian,7,330,  330=
1974,G,Martha,7,330,  330=
1974,G,May,7,330,  330=
1974,G,Roisin,7,330,  330=
1974,G,Shelagh,7,330,  330=
1974,G,Sophia,7,330,  330=
1974,G,Susanna,7,330,  330=
1974,G,Aimee,6,357,  357=
1974,G,Amanda-Jane,6,357,  357=
1974,G,Amber,6,357,  357=
1974,G,Beth,6,357,  357=
1974,G,Caren,6,357,  357=
1974,G,Claudia,6,357,  357=
1974,G,Corrine,6,357,  357=
1974,G,Euphemia,6,357,  357=
1974,G,Jessica,6,357,  357=
1974,G,Katie,6,357,  357=
1974,G,Leeanne,6,357,  357=
1974,G,Leila,6,357,  357=
1974,G,Lilian,6,357,  357=
1974,G,Liza,6,357,  357=
1974,G,Madeleine,6,357,  357=
1974,G,Marcia,6,357,  357=
1974,G,Maree,6,357,  357=
1974,G,Marilyn,6,357,  357=
1974,G,Marisa,6,357,  357=
1974,G,Myra,6,357,  357=
1974,G,Olga,6,357,  357=
1974,G,Sasha,6,357,  357=
1974,G,Sharleen,6,357,  357=
1974,G,Sian,6,357,  357=
1974,G,Sonja,6,357,  357=
1974,G,Tammy,6,357,  357=
1974,G,Tania,6,357,  357=
1974,G,Teri,6,357,  357=
1974,G,Tessa,6,357,  357=
1974,G,Toni,6,357,  357=
1974,G,Tricia,6,357,  357=
1974,G,Yasmin,6,357,  357=
1974,G,Alexa,5,389,  389=
1974,G,Amelia,5,389,  389=
1974,G,Andrena,5,389,  389=
1974,G,Annabel,5,389,  389=
1974,G,Annemarie,5,389,  389=
1974,G,Arleen,5,389,  389=
1974,G,Carmen,5,389,  389=
1974,G,Cecilia,5,389,  389=
1974,G,Chloe,5,389,  389=
1974,G,Corrie,5,389,  389=
1974,G,Dana,5,389,  389=
1974,G,Danielle,5,389,  389=
1974,G,Davina,5,389,  389=
1974,G,Deanne,5,389,  389=
1974,G,Elisabeth,5,389,  389=
1974,G,Elise,5,389,  389=
1974,G,Estelle,5,389,  389=
1974,G,Florence,5,389,  389=
1974,G,Francine,5,389,  389=
1974,G,Georgia,5,389,  389=
1974,G,Henrietta,5,389,  389=
1974,G,Jade,5,389,  389=
1974,G,Jeanie,5,389,  389=
